model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
amt_torchscript,float,qnn_dlc,,,,40.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
amt_torchscript,float,qnn_dlc_via_qnn_ep,,,,40.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
amt_torchscript,float,onnx,,,,40.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
cdcn_torchscript,float,tflite,,,,62.59,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
cdcn_torchscript,float,qnn_dlc,,,,62.84,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
cdcn_torchscript,float,qnn_dlc_via_qnn_ep,,,,62.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
cdcn_torchscript,float,onnx,,,,62.97,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_inpaint_torchscript,float,tflite,,,,12.5,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_inpaint_torchscript,float,qnn_dlc,,,,37.98,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_inpaint_torchscript,float,qnn_dlc_via_qnn_ep,,,,37.98,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_inpaint_torchscript,float,onnx,,,,37.98,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_object_removal_torchscript,float,tflite,,,,-17.87,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_object_removal_torchscript,float,qnn_dlc,,,,-17.87,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_object_removal_torchscript,float,qnn_dlc_via_qnn_ep,,,,-17.87,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
doc_enhancement_object_removal_torchscript,float,onnx,,,,-17.87,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_l1_onnx,float,tflite,,,,10.61,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_l1_onnx,float,qnn_dlc,,,,30.29,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_l1_onnx,float,qnn_dlc_via_qnn_ep,,,,15.27,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_l1_onnx,float,onnx,,,,10.61,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_onnx,float,tflite,,,,10.61,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_onnx,float,qnn_dlc,,,,30.29,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_onnx,float,qnn_dlc_via_qnn_ep,,,,15.27,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
efficientformer_onnx,float,onnx,,,,10.61,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_h_redrawing_torchscript,float,tflite,,,,22.79,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_h_redrawing_torchscript,float,qnn_dlc,,,,16.14,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_h_redrawing_torchscript,float,qnn_dlc_via_qnn_ep,,,,23.1,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_h_redrawing_torchscript,float,onnx,,,,23.1,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_i_redrawing_torchscript,float,tflite,,,,69.35,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_i_redrawing_torchscript,float,qnn_dlc,,,,69.35,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_i_redrawing_torchscript,float,qnn_dlc_via_qnn_ep,,,,69.6,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
image_enhancement_cig_i_redrawing_torchscript,float,onnx,,,,69.6,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
intern_image,float,qnn_dlc,,,,36.58,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
nanotrackv3template_torchscript,float,tflite,,,,49.18,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
nanotrackv3template_torchscript,float,qnn_dlc,,,,50.06,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
nanotrackv3template_torchscript,float,qnn_dlc_via_qnn_ep,,,,7.149,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
nanotrackv3template_torchscript,float,onnx,,,,50.06,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
photo_remaster_aideblur_fpn_torchscript,float,tflite,,,,62.43,66.2,70.56,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
photo_remaster_aideblur_fpn_torchscript,float,qnn_dlc,,,,62.43,66.2,70.56,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
photo_remaster_aideblur_v140_torchscript,float,tflite,,,,62.2,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
photo_remaster_aideblur_v140_torchscript,float,qnn_dlc,,,,62.2,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
photo_remaster_aideblur_v140_torchscript,float,qnn_dlc_via_qnn_ep,,,,62.2,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
photo_remaster_aideblur_v140_torchscript,float,onnx,,,,62.2,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcchunkdetection_torchscript,float,tflite,,,,76.34,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcchunkdetection_torchscript,float,qnn_dlc,,,,76.34,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcchunkdetection_torchscript,float,qnn_dlc_via_qnn_ep,,,,76.34,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcchunkdetection_torchscript,float,onnx,,,,76.34,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcdcvcdmc_360p_torchscript,float,qnn_dlc,,,,24.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcdcvcdmc_360p_torchscript,float,qnn_dlc_via_qnn_ep,,,,24.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcdcvcdmc_360p_torchscript,float,onnx,,,,19.41,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcdcvcintranoar_360p_torchscript,float,tflite,,,,38.39,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcdcvcintranoar_360p_torchscript,float,qnn_dlc_via_qnn_ep,,,,38.39,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcdcvcintranoar_360p_torchscript,float,onnx,,,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcfacemodel_torchscript,float,tflite,,,,76.94,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcfacemodel_torchscript,float,qnn_dlc,,,,76.85,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcfacemodel_torchscript,float,qnn_dlc_via_qnn_ep,,,,76.85,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcfacemodel_torchscript,float,onnx,,,,76.85,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcgandecoder_torchscript,float,qnn_dlc,,,,43.44,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcgandecoder_torchscript,float,qnn_dlc_via_qnn_ep,,,,43.43,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcgandecoder_torchscript,float,onnx,,,,43.44,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcganencoder_torchscript,float,tflite,,,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcganencoder_torchscript,float,qnn_dlc,,,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcimagesegmentationrtmi_torchscript,float,tflite,,,,46.52,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcimagesegmentationrtmi_torchscript,float,qnn_dlc,,,,46.52,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcimagesegmentationrtmi_torchscript,float,qnn_dlc_via_qnn_ep,,,,46.52,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcimagesegmentationrtmi_torchscript,float,onnx,,,,46.52,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcmaskclassifier_torchscript,float,tflite,,,,51.44,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcmaskclassifier_torchscript,float,qnn_dlc,,,,51.44,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcmaskclassifier_torchscript,float,qnn_dlc_via_qnn_ep,,,,51.44,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcmaskclassifier_torchscript,float,onnx,,,,51.44,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcmultihead_torchscript,float,tflite,,,,72.06,66.44,52.32,48.54,54.41,35.42,34.1,17.18,16.28,60.1,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcmultihead_torchscript,float,onnx,,,,72.53,66.48,52.43,48.65,54.65,35.53,34.21,17.19,16.61,60.47,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcpersonsegmentation_torchscript,float,tflite,,,,73.48,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcpersonsegmentation_torchscript,float,qnn_dlc,,,,73.48,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcpersonsegmentation_torchscript,float,qnn_dlc_via_qnn_ep,,,,73.48,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcpersonsegmentation_torchscript,float,onnx,,,,73.48,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcswifty_torchscript,float,tflite,,,,77.84,80.61,82.63,80.48,86.69,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcswifty_torchscript,float,qnn_dlc,,,,77.84,80.61,82.63,80.48,86.69,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2convnet_torchscript,float,tflite,,,,86.91,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2convnet_torchscript,float,qnn_dlc,,,,86.1,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2convnet_torchscript,float,qnn_dlc_via_qnn_ep,,,,86.1,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2convnet_torchscript,float,onnx,,,,86.1,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2decoderstep_torchscript,float,tflite,,,,73.66,72.32,74.63,73.75,58.35,76.6,71.98,71.25,100.0,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2encoderstep_torchscript,float,tflite,,,,72.56,72.32,72.4,73.37,73.04,72.9,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2encoderstep_torchscript,float,qnn_dlc,,,,12.37,7.359,8.47,24.68,2.168,24.8,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2encoderstep_torchscript,float,qnn_dlc_via_qnn_ep,,,,7.113,3.963,8.47,6.478,2.318,8.522,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2encoderstep_torchscript,float,onnx,,,,72.56,72.32,72.4,73.37,73.04,72.9,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2memorylayer_torchscript,float,tflite,,,,82.59,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2memorylayer_torchscript,float,qnn_dlc,,,,82.59,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2memorylayer_torchscript,float,qnn_dlc_via_qnn_ep,,,,82.59,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2memorylayer_torchscript,float,onnx,,,,82.59,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2postnet_torchscript,float,tflite,,,,65.64,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2postnet_torchscript,float,qnn_dlc,,,,75.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2postnet_torchscript,float,qnn_dlc_via_qnn_ep,,,,75.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctc2postnet_torchscript,float,onnx,,,,75.68,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctfv5_torchscript,float,tflite,,,,59.38,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctfv5_torchscript,float,qnn_dlc,,,,59.46,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctfv5_torchscript,float,qnn_dlc_via_qnn_ep,,,,59.17,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tctfv5_torchscript,float,onnx,,,,59.79,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcvocoder_torchscript,float,onnx,,,,50.46,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
tcvoicealigncruse_torchscript,float,onnx,,,,80.36,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
uniformer_torchscript,float,tflite,,,,10.01,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
uniformer_torchscript,float,qnn_dlc,,,,40.53,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
uniformer_torchscript,float,qnn_dlc_via_qnn_ep,,,,40.56,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
uniformer_torchscript,float,onnx,,,,40.56,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
zerodce_torchscript,float,tflite,,,,51.32,45.87,33.11,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
zerodceplusplus_torchscript,float,tflite,,,,46.02,35.55,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
zerodceplusplus_torchscript,float,qnn_dlc,,,,46.02,35.55,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
zerodceplusplus_torchscript,float,qnn_dlc_via_qnn_ep,,,,-11.3,1.882,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
zerodceplusplus_torchscript,float,onnx,,,,46.02,35.55,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
controlnet_canny,w8a16,qnn_context_binary,,,,47.00749206542969,47.34294128417969,54.0091667175293,55.127044677734375,46.754791259765625,44.439483642578125,45.83007049560547,47.64434051513672,49.1007194519043,47.44294738769531,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
controlnet_canny,w8a16,precompiled_qnn_onnx,,,,47.00749206542969,47.34294128417969,54.0091667175293,55.127044677734375,46.754791259765625,44.439483642578125,45.83007049560547,47.64434051513672,49.1007194519043,47.44294738769531,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
bevfusion_det,float,qnn_context_binary,,,,53.79410171508789,67.25931549072266,54.065242767333984,37.12783432006836,57.45865249633789,77.97118377685547,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
bevfusion_det,float,precompiled_qnn_onnx,,,,53.79410171508789,67.25931549072266,54.065242767333984,37.12783432006836,70.00470733642578,77.97118377685547,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
centernet_2d,float,qnn_dlc_via_qnn_ep,42.0,,41.8,63.64234161376953,43.537784576416016,50.241641998291016,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
centernet_2d,float,qnn_context_binary,42.0,,41.8,63.64234161376953,43.537784576416016,50.241641998291016,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
centernet_2d,float,precompiled_qnn_onnx,42.0,,41.8,63.64234161376953,43.537784576416016,50.241641998291016,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
centernet_3d,w8a16,qnn_dlc_via_qnn_ep,47.8,130.0,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,kitti,,,,,,,,,
centernet_3d,w8a16,qnn_context_binary,47.8,130.0,,,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,kitti,,,,,,,,,
centernet_3d,w8a16,precompiled_qnn_onnx,47.8,130.0,0.0,36.94292831420898,13.931053161621094,15.581275939941406,17.7694091796875,17.842294692993164,19.302244186401367,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,kitti,,,,,,100.0,,,
centernet_pose,float,qnn_dlc_via_qnn_ep,64.8,,64.6,54.45672607421875,61.64663696289063,63.62679290771485,57.22313690185547,55.709251403808594,60.34639358520508,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
centernet_pose,float,qnn_context_binary,64.8,,64.6,54.45672607421875,61.64663696289063,63.62679290771485,57.22313690185547,55.709251403808594,60.34639358520508,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
centernet_pose,float,precompiled_qnn_onnx,64.8,,64.6,54.45672607421875,61.64663696289063,63.62679290771485,57.22313690185547,55.709251403808594,60.34639358520508,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
gkt,w8a16_mixed_fp16,qnn_dlc_via_qnn_ep,0.424,0.42,0.247,23.69548797607422,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_gkt,,,,,,50.0,,,
gkt,w8a16_mixed_fp16,qnn_context_binary,0.424,0.42,0.247,23.69548797607422,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_gkt,,,,,,50.0,,,
gkt,w8a16_mixed_fp16,precompiled_qnn_onnx,0.424,0.42,0.247,23.695545196533203,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_gkt,,,,,,50.0,,,
gkt,float,qnn_dlc_via_qnn_ep,0.424,,0.0,15.90873908996582,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_gkt,,,,,,50.0,,,
gkt,float,qnn_context_binary,0.424,,0.395,38.76119995117188,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_gkt,,,,,,50.0,,,
gkt,float,precompiled_qnn_onnx,0.424,,0.395,38.761173248291016,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,nuscenes_bev_gkt,,,,,,50.0,,,
internimage,w8a8,qnn_dlc_via_qnn_ep,81.0,80.6,81.0,27.50953865051269,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
internimage,w8a8,qnn_context_binary,81.0,80.6,0.0,10.146227836608888,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
internimage,w8a8,precompiled_qnn_onnx,81.0,80.6,0.0,10.146227836608888,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
internimage,float,qnn_dlc_via_qnn_ep,81.0,,81.1,51.20256805419922,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
internimage,float,qnn_context_binary,81.0,,81.1,51.20256805419922,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
internimage,float,precompiled_qnn_onnx,81.0,,81.1,51.20256805419922,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
act,float,tflite,,,,63.53404998779297,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
act,float,qnn_dlc_via_qnn_ep,,,,67.79701232910156,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
act,float,onnx,,,,67.81373596191406,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
albert_base_v2_hf,float,tflite,58.0,,0.0,20.49135971069336,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
albert_base_v2_hf,float,qnn_dlc,58.0,,0.0,21.916893005371094,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
albert_base_v2_hf,float,qnn_dlc_via_qnn_ep,58.0,,0.0,0.5983374118804932,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
albert_base_v2_hf,float,onnx,58.0,,0.0,0.5983374118804932,,,,,,,,,,2026-04-05,main,qualcomm-snapdragon-8-elite-for-galaxy,bert_wikitext_masked,https://huggingface.co/datasets/wikitext,wikitext-2-raw-v1 validation split,Top-1 Accuracy,%,Percentage of masked tokens correctly predicted (highest-probability token).,0.0,100.0,10.0,250.0
